Transaction_ID,Date,Customer_ID,Customer_Age_Group,City,Region,Store_ID,Category,Product_Name,Brand,Quantity,Unit_Price_INR,Discount_Percent,Total_Amount_INR,Payment_Method,High_Discount_Flag,Gross_Revenue,Discount_Amount,Month,Quarter,Week,Revenue_Per_Unit,Is_Digital
TXN006339,23-11-2023,CUST3196,46-55,Kolkata,East,STORE009,Frozen Foods,Fish Fingers,Local,18,1442.14,0,25958.52,Cash,FALSE,25958.52,0,11,4,47,1442.14,FALSE
TXN006340,03-04-2023,CUST1666,36-45,Chennai,South,STORE034,Personal Care,Conditioner,Premium,4,167.36,0,669.44,Net Banking,FALSE,669.44,0,4,2,14,167.36,FALSE
TXN006341,12-07-2023,CUST4447,18-25,Lucknow,North,STORE050,Beverages,Mineral Water,GreenLeaf,7,1435.1,0,10045.7,Debit Card,FALSE,10045.7,-1.82E-12,7,3,28,1435.1,TRUE
TXN006342,19-09-2023,CUST3623,55+,Pune,West,STORE022,Grains & Pulses,Oats,HomeChoice,1,704.55,0,704.55,Cash,FALSE,704.55,0,9,3,38,704.55,FALSE
TXN006343,12-11-2023,CUST4575,18-25,Jaipur,North,STORE005,Grains & Pulses,Chickpeas,PureLife,11,253.94,0,2793.34,Credit Card,FALSE,2793.34,0,11,4,45,253.94,TRUE
TXN006344,05-09-2023,CUST8407,18-25,Mumbai,West,STORE017,Meat & Seafood,Salmon Fillet,Local,12,1309.93,10,14147.24,Net Banking,FALSE,15719.16,1571.92,9,3,36,1178.936667,FALSE
TXN006345,09-01-2023,CUST7205,18-25,Bangalore,South,STORE021,Cleaning Supplies,Disinfectant Spray,GreenLeaf,3,1187.85,0,3563.55,Net Banking,FALSE,3563.55,-4.55E-13,1,1,2,1187.85,FALSE
TXN006346,27-06-2023,CUST2254,26-35,Bangalore,South,STORE039,Snacks & Confectionery,Granola Bar,Local,6,1357.79,10,7332.07,Credit Card,FALSE,8146.74,814.67,6,2,26,1222.011667,TRUE
TXN006347,02-01-2023,CUST8179,36-45,Jaipur,North,STORE037,Cleaning Supplies,Fabric Softener,NatureBest,17,412.82,0,7017.94,Debit Card,FALSE,7017.94,0,1,1,1,412.82,TRUE
TXN006348,03-01-2023,CUST1100,55+,Pune,West,STORE011,Cleaning Supplies,Fabric Softener,FreshMart,9,276.1,5,2360.65,Cash,FALSE,2484.9,124.25,1,1,1,262.2944444,FALSE
TXN006349,23-11-2023,CUST9914,26-35,Ahmedabad,West,STORE010,Cleaning Supplies,Disinfectant Spray,Local,2,1324.43,20,2119.09,Credit Card,TRUE,2648.86,529.77,11,4,47,1059.545,TRUE
TXN006350,14-02-2023,CUST7807,55+,Mumbai,West,STORE003,Beverages,Orange Juice,ValueBuy,4,572.33,0,2289.32,Credit Card,FALSE,2289.32,0,2,1,7,572.33,TRUE
TXN006351,17-11-2023,CUST1524,46-55,Mumbai,West,STORE032,Bakery,Bagel,HomeChoice,19,700.98,15,11320.83,Cash,FALSE,13318.62,1997.79,11,4,46,595.8331579,FALSE
TXN006352,26-11-2023,CUST1915,36-45,Lucknow,North,STORE028,Cleaning Supplies,Disinfectant Spray,TopBrand,1,651.97,15,554.17,Debit Card,FALSE,651.97,97.8,11,4,47,554.17,TRUE
TXN006353,16-12-2023,CUST9078,18-25,Hyderabad,South,STORE027,Meat & Seafood,Tuna Can,NatureBest,2,1199.09,20,1918.54,UPI,TRUE,2398.18,479.64,12,4,50,959.27,TRUE
TXN006354,13-05-2023,CUST4441,18-25,Ahmedabad,West,STORE045,Bakery,Donut,EcoFresh,11,358.71,15,3353.94,Cash,FALSE,3945.81,591.87,5,2,19,304.9036364,FALSE
TXN006355,30-03-2023,CUST2892,55+,Pune,West,STORE024,Dairy & Eggs,Buttermilk,Local,19,780.6,10,13348.26,Credit Card,FALSE,14831.4,1483.14,3,1,13,702.54,TRUE
TXN006356,07-11-2023,CUST3372,26-35,Hyderabad,South,STORE038,Grains & Pulses,Chickpeas,PureLife,1,1319.58,10,1187.62,UPI,FALSE,1319.58,131.96,11,4,45,1187.62,TRUE
TXN006357,30-07-2023,CUST3042,18-25,Ahmedabad,West,STORE035,Cleaning Supplies,Broom,TopBrand,13,947.48,20,9853.79,UPI,TRUE,12317.24,2463.45,7,3,30,757.9838462,TRUE
TXN006358,31-01-2023,CUST8785,26-35,Mumbai,West,STORE029,Fruits & Vegetables,Apple,Premium,1,1271.65,0,1271.65,UPI,FALSE,1271.65,0,1,1,5,1271.65,TRUE
TXN006359,19-06-2023,CUST8905,26-35,Kolkata,East,STORE037,Frozen Foods,Veggie Burger,FreshMart,16,1338.02,15,18197.07,Credit Card,FALSE,21408.32,3211.25,6,2,25,1137.316875,TRUE
TXN006360,06-02-2023,CUST8601,46-55,Bangalore,South,STORE032,Beverages,Mineral Water,GreenLeaf,18,633.18,15,9687.65,UPI,FALSE,11397.24,1709.59,2,1,6,538.2027778,TRUE
TXN006361,23-07-2023,CUST4134,36-45,Delhi,North,STORE040,Bakery,Donut,GreenLeaf,12,1256.68,0,15080.16,Cash,FALSE,15080.16,0,7,3,29,1256.68,FALSE
TXN006362,16-01-2023,CUST2773,26-35,Kolkata,East,STORE040,Bakery,Brown Bread,Local,3,997.36,0,2992.08,Net Banking,FALSE,2992.08,0,1,1,3,997.36,FALSE
TXN006363,19-02-2023,CUST1001,26-35,Jaipur,North,STORE021,Bakery,Baguette,Premium,14,150.01,0,2100.14,Cash,FALSE,2100.14,0,2,1,7,150.01,FALSE
TXN006364,27-03-2023,CUST1948,36-45,Mumbai,West,STORE046,Personal Care,Lip Balm,TopBrand,2,1341.63,0,2683.26,Net Banking,FALSE,2683.26,0,3,1,13,1341.63,FALSE
TXN006365,26-04-2023,CUST9547,36-45,Ahmedabad,West,STORE021,Meat & Seafood,Crab Meat,GreenLeaf,20,546.37,20,8741.92,Debit Card,TRUE,10927.4,2185.48,4,2,17,437.096,TRUE
TXN006366,30-03-2023,CUST4148,18-25,Jaipur,North,STORE001,Beverages,Energy Drink,GreenLeaf,4,933.62,20,2987.58,UPI,TRUE,3734.48,746.9,3,1,13,746.895,TRUE
TXN006367,02-09-2023,CUST1586,55+,Bangalore,South,STORE005,Meat & Seafood,Lamb Rack,TopBrand,15,1171.93,15,14942.11,Cash,FALSE,17578.95,2636.84,9,3,35,996.1406667,FALSE
TXN006368,20-04-2023,CUST7992,55+,Ahmedabad,West,STORE012,Cleaning Supplies,Dish Soap,EcoFresh,16,1318.63,5,20043.18,Cash,FALSE,21098.08,1054.9,4,2,16,1252.69875,FALSE
TXN006369,06-07-2023,CUST8343,36-45,Pune,West,STORE015,Beverages,Cola,NatureBest,9,1353.3,15,10352.75,Cash,FALSE,12179.7,1826.95,7,3,27,1150.305556,FALSE
TXN006370,08-06-2023,CUST3992,46-55,Pune,West,STORE021,Fruits & Vegetables,Tomato,ValueBuy,14,1432.75,25,15043.88,Cash,TRUE,20058.5,5014.62,6,2,23,1074.562857,FALSE
TXN006371,29-06-2023,CUST3153,55+,Lucknow,North,STORE007,Beverages,Coconut Water,EcoFresh,3,272.13,15,693.93,Debit Card,FALSE,816.39,122.46,6,2,26,231.31,TRUE
TXN006372,09-05-2023,CUST1159,18-25,Ahmedabad,West,STORE043,Meat & Seafood,Sardines,TopBrand,19,382.71,25,5453.62,Net Banking,TRUE,7271.49,1817.87,5,2,19,287.0326316,FALSE
TXN006373,16-08-2023,CUST3616,36-45,Jaipur,North,STORE017,Frozen Foods,Frozen Fries,TopBrand,10,1389.13,0,13891.3,Credit Card,FALSE,13891.3,1.82E-12,8,3,33,1389.13,TRUE
TXN006374,07-04-2023,CUST1530,55+,Delhi,North,STORE048,Cleaning Supplies,Glass Cleaner,Local,9,53.52,0,481.68,Cash,FALSE,481.68,0,4,2,14,53.52,FALSE
TXN006375,23-02-2023,CUST6127,18-25,Lucknow,North,STORE007,Bakery,Croissant,FreshMart,10,299.9,25,2249.25,Credit Card,TRUE,2999,749.75,2,1,8,224.925,TRUE
TXN006376,11-12-2023,CUST1919,18-25,Chennai,South,STORE037,Meat & Seafood,Sardines,PureLife,4,469.82,0,1879.28,Cash,FALSE,1879.28,0,12,4,50,469.82,FALSE
TXN006377,18-10-2023,CUST3866,55+,Ahmedabad,West,STORE013,Dairy & Eggs,Ghee,HomeChoice,9,939.57,0,8456.13,Debit Card,FALSE,8456.13,1.82E-12,10,4,42,939.57,TRUE
TXN006378,25-12-2023,CUST8396,18-25,Mumbai,West,STORE044,Grains & Pulses,Semolina,HomeChoice,4,19.07,20,61.02,Debit Card,TRUE,76.28,15.26,12,4,52,15.255,TRUE
TXN006379,02-06-2023,CUST8491,55+,Mumbai,West,STORE050,Grains & Pulses,Wheat Flour,ValueBuy,14,870.85,5,11582.3,UPI,FALSE,12191.9,609.6,6,2,22,827.3071429,TRUE
TXN006380,14-08-2023,CUST4423,18-25,Lucknow,North,STORE045,Frozen Foods,Frozen Peas,ValueBuy,16,416.69,20,5333.63,Credit Card,TRUE,6667.04,1333.41,8,3,33,333.351875,TRUE
TXN006381,05-09-2023,CUST1457,18-25,Jaipur,North,STORE026,Dairy & Eggs,Ghee,Premium,6,119.2,0,715.2,Debit Card,FALSE,715.2,0,9,3,36,119.2,TRUE
TXN006382,04-06-2023,CUST6992,46-55,Delhi,North,STORE025,Frozen Foods,Frozen Corn,GreenLeaf,18,754.4,5,12900.24,Debit Card,FALSE,13579.2,678.96,6,2,22,716.68,TRUE
TXN006383,07-07-2023,CUST5724,55+,Bangalore,South,STORE012,Cleaning Supplies,Fabric Softener,TopBrand,4,140.06,5,532.23,Net Banking,FALSE,560.24,28.01,7,3,27,133.0575,FALSE
TXN006384,09-06-2023,CUST4676,18-25,Chennai,South,STORE014,Frozen Foods,Waffles,HomeChoice,11,617.57,10,6113.94,Net Banking,FALSE,6793.27,679.33,6,2,23,555.8127273,FALSE
TXN006385,23-04-2023,CUST4859,26-35,Pune,West,STORE040,Dairy & Eggs,Eggs,FreshMart,3,312.35,0,937.05,Debit Card,FALSE,937.05,1.14E-13,4,2,16,312.35,TRUE
TXN006386,02-06-2023,CUST1549,46-55,Jaipur,North,STORE009,Frozen Foods,Frozen Pizza,PureLife,10,585.39,25,4390.43,Net Banking,TRUE,5853.9,1463.47,6,2,22,439.043,FALSE
TXN006387,22-02-2023,CUST8997,55+,Jaipur,North,STORE002,Fruits & Vegetables,Banana,Premium,16,939.84,25,11278.08,Debit Card,TRUE,15037.44,3759.36,2,1,8,704.88,TRUE
TXN006388,07-02-2023,CUST6880,26-35,Kolkata,East,STORE032,Cleaning Supplies,Floor Cleaner,TopBrand,6,740.44,0,4442.64,Cash,FALSE,4442.64,0,2,1,6,740.44,FALSE
TXN006389,06-04-2023,CUST1581,36-45,Pune,West,STORE004,Personal Care,Body Lotion,EcoFresh,3,1278.43,5,3643.53,Credit Card,FALSE,3835.29,191.76,4,2,14,1214.51,TRUE
TXN006390,25-11-2023,CUST8477,55+,Bangalore,South,STORE040,Bakery,Croissant,NatureBest,13,266.13,0,3459.69,Cash,FALSE,3459.69,0,11,4,47,266.13,FALSE
TXN006391,18-07-2023,CUST2475,55+,Hyderabad,South,STORE046,Dairy & Eggs,Yogurt,EcoFresh,16,351.22,20,4495.62,UPI,TRUE,5619.52,1123.9,7,3,29,280.97625,TRUE
TXN006392,01-11-2023,CUST8181,55+,Ahmedabad,West,STORE005,Dairy & Eggs,Mozzarella,EcoFresh,19,1434.51,20,21804.55,Credit Card,TRUE,27255.69,5451.14,11,4,44,1147.607895,TRUE
TXN006393,10-08-2023,CUST9940,26-35,Ahmedabad,West,STORE027,Frozen Foods,Frozen Fries,TopBrand,4,1138.96,0,4555.84,Net Banking,FALSE,4555.84,0,8,3,32,1138.96,FALSE
TXN006394,26-02-2023,CUST3261,46-55,Hyderabad,South,STORE005,Personal Care,Shampoo,HomeChoice,15,330.66,0,4959.9,Cash,FALSE,4959.9,9.09E-13,2,1,8,330.66,FALSE
TXN006395,07-11-2023,CUST7604,26-35,Lucknow,North,STORE030,Snacks & Confectionery,Chocolate Bar,GreenLeaf,15,1335.51,0,20032.65,Cash,FALSE,20032.65,0,11,4,45,1335.51,FALSE
TXN006396,11-10-2023,CUST5241,26-35,Bangalore,South,STORE028,Frozen Foods,Waffles,ValueBuy,9,1445.83,0,13012.47,Net Banking,FALSE,13012.47,0,10,4,41,1445.83,FALSE
TXN006397,15-06-2023,CUST5919,55+,Ahmedabad,West,STORE023,Frozen Foods,Ice Cream,NatureBest,17,1267.77,0,21552.09,Credit Card,FALSE,21552.09,0,6,2,24,1267.77,TRUE
TXN006398,08-05-2023,CUST8698,18-25,Mumbai,West,STORE007,Fruits & Vegetables,Mango,PureLife,5,1107.2,25,4152,Debit Card,TRUE,5536,1384,5,2,19,830.4,TRUE
TXN006399,27-09-2023,CUST3056,46-55,Ahmedabad,West,STORE036,Grains & Pulses,Soya Chunks,NatureBest,16,160.85,15,2187.56,Credit Card,FALSE,2573.6,386.04,9,3,39,136.7225,TRUE
TXN006400,30-10-2023,CUST9052,55+,Jaipur,North,STORE014,Snacks & Confectionery,Dark Chocolate,EcoFresh,8,330.19,0,2641.52,Net Banking,FALSE,2641.52,0,10,4,44,330.19,FALSE
TXN006401,10-03-2023,CUST7403,18-25,Delhi,North,STORE001,Frozen Foods,Frozen Corn,Local,4,480.96,0,1923.84,Cash,FALSE,1923.84,0,3,1,10,480.96,FALSE
TXN006402,04-12-2023,CUST6757,26-35,Delhi,North,STORE039,Bakery,Bagel,Local,16,735.88,20,9419.26,Net Banking,TRUE,11774.08,2354.82,12,4,49,588.70375,FALSE
TXN006403,04-08-2023,CUST6031,26-35,Pune,West,STORE028,Meat & Seafood,Beef Steak,EcoFresh,15,350.16,0,5252.4,UPI,FALSE,5252.4,9.09E-13,8,3,31,350.16,TRUE
TXN006404,14-04-2023,CUST6575,26-35,Hyderabad,South,STORE032,Personal Care,Body Lotion,Local,3,400.55,0,1201.65,Debit Card,FALSE,1201.65,0,4,2,15,400.55,TRUE
TXN006405,14-03-2023,CUST8950,46-55,Hyderabad,South,STORE028,Meat & Seafood,Tuna Can,PureLife,15,117.88,20,1414.56,UPI,TRUE,1768.2,353.64,3,1,11,94.304,TRUE
TXN006406,16-07-2023,CUST5111,18-25,Jaipur,North,STORE015,Cleaning Supplies,Toilet Cleaner,NatureBest,14,51.94,15,618.09,Cash,FALSE,727.16,109.07,7,3,28,44.14928571,FALSE
TXN006407,15-03-2023,CUST5975,36-45,Pune,West,STORE008,Frozen Foods,Frozen Fries,GreenLeaf,2,1089.05,25,1633.58,Debit Card,TRUE,2178.1,544.52,3,1,11,816.79,TRUE
TXN006408,24-09-2023,CUST1232,46-55,Lucknow,North,STORE036,Frozen Foods,Frozen Pizza,NatureBest,19,87.64,10,1498.64,Cash,FALSE,1665.16,166.52,9,3,38,78.87578947,FALSE
TXN006409,25-11-2023,CUST7541,26-35,Lucknow,North,STORE044,Frozen Foods,Veggie Burger,HomeChoice,12,1033.05,5,11776.77,UPI,FALSE,12396.6,619.83,11,4,47,981.3975,TRUE
TXN006410,18-04-2023,CUST3523,26-35,Ahmedabad,West,STORE047,Bakery,Muffin,EcoFresh,11,42.28,10,418.57,Cash,FALSE,465.08,46.51,4,2,16,38.05181818,FALSE
TXN006411,26-05-2023,CUST1911,46-55,Jaipur,North,STORE045,Bakery,Donut,Premium,9,1347.82,0,12130.38,Credit Card,FALSE,12130.38,0,5,2,21,1347.82,TRUE
TXN006412,24-12-2023,CUST1891,26-35,Lucknow,North,STORE014,Personal Care,Deodorant,FreshMart,9,1078.1,25,7277.18,UPI,TRUE,9702.9,2425.72,12,4,51,808.5755556,TRUE
TXN006413,31-07-2023,CUST8375,36-45,Kolkata,East,STORE007,Dairy & Eggs,Milk,TopBrand,13,465.57,0,6052.41,Net Banking,FALSE,6052.41,0,7,3,31,465.57,FALSE
TXN006414,12-01-2023,CUST9795,46-55,Lucknow,North,STORE045,Frozen Foods,Waffles,PureLife,11,1013.32,10,10031.87,Cash,FALSE,11146.52,1114.65,1,1,2,911.9881818,FALSE
TXN006415,13-05-2023,CUST6016,55+,Hyderabad,South,STORE025,Snacks & Confectionery,Gummy Bears,GreenLeaf,15,504.66,20,6055.92,Net Banking,TRUE,7569.9,1513.98,5,2,19,403.728,FALSE
TXN006416,09-06-2023,CUST3722,36-45,Chennai,South,STORE046,Bakery,Brown Bread,FreshMart,18,1198.66,20,17260.7,Debit Card,TRUE,21575.88,4315.18,6,2,23,958.9277778,TRUE
TXN006417,30-10-2023,CUST2222,46-55,Kolkata,East,STORE004,Meat & Seafood,Lamb Rack,FreshMart,10,1119.17,0,11191.7,Credit Card,FALSE,11191.7,0,10,4,44,1119.17,TRUE
TXN006418,10-09-2023,CUST3569,46-55,Pune,West,STORE025,Bakery,Croissant,HomeChoice,11,1364.3,20,12005.84,Debit Card,TRUE,15007.3,3001.46,9,3,36,1091.44,TRUE
TXN006419,04-06-2023,CUST9566,18-25,Mumbai,West,STORE035,Meat & Seafood,Tuna Can,Local,15,1183.68,0,17755.2,UPI,FALSE,17755.2,0,6,2,22,1183.68,TRUE
TXN006420,03-12-2023,CUST2908,18-25,Pune,West,STORE038,Snacks & Confectionery,Pretzels,GreenLeaf,4,455.23,0,1820.92,UPI,FALSE,1820.92,0,12,4,48,455.23,TRUE
TXN006421,29-03-2023,CUST3845,55+,Kolkata,East,STORE031,Cleaning Supplies,Fabric Softener,EcoFresh,16,420.14,0,6722.24,UPI,FALSE,6722.24,0,3,1,13,420.14,TRUE
TXN006422,03-10-2023,CUST7341,55+,Chennai,South,STORE019,Fruits & Vegetables,Spinach,NatureBest,10,1391.06,0,13910.6,Credit Card,FALSE,13910.6,-1.82E-12,10,4,40,1391.06,TRUE
TXN006423,13-03-2023,CUST9530,26-35,Chennai,South,STORE021,Grains & Pulses,Basmati Rice,TopBrand,2,814.37,20,1302.99,UPI,TRUE,1628.74,325.75,3,1,11,651.495,TRUE
TXN006424,12-02-2023,CUST2363,26-35,Delhi,North,STORE046,Dairy & Eggs,Paneer,NatureBest,15,57.05,5,812.96,Credit Card,FALSE,855.75,42.79,2,1,6,54.19733333,TRUE
TXN006425,18-11-2023,CUST3207,36-45,Kolkata,East,STORE008,Snacks & Confectionery,Dark Chocolate,HomeChoice,8,1425.01,5,10830.08,UPI,FALSE,11400.08,570,11,4,46,1353.76,TRUE
TXN006426,20-07-2023,CUST7757,18-25,Delhi,North,STORE049,Frozen Foods,Frozen Fries,Local,2,644.33,15,1095.36,Cash,FALSE,1288.66,193.3,7,3,29,547.68,FALSE
TXN006427,05-02-2023,CUST2263,18-25,Jaipur,North,STORE041,Bakery,Bagel,HomeChoice,11,1195.07,0,13145.77,Cash,FALSE,13145.77,-1.82E-12,2,1,5,1195.07,FALSE
TXN006428,21-06-2023,CUST7053,36-45,Hyderabad,South,STORE047,Dairy & Eggs,Eggs,HomeChoice,5,1174.68,0,5873.4,UPI,FALSE,5873.4,9.09E-13,6,2,25,1174.68,TRUE
TXN006429,03-07-2023,CUST3234,55+,Chennai,South,STORE035,Personal Care,Conditioner,ValueBuy,3,1340.77,10,3620.08,UPI,FALSE,4022.31,402.23,7,3,27,1206.693333,TRUE
TXN006430,29-12-2023,CUST5132,55+,Jaipur,North,STORE045,Beverages,Energy Drink,TopBrand,17,41.87,0,711.79,Credit Card,FALSE,711.79,0,12,4,52,41.87,TRUE
TXN006431,31-05-2023,CUST7299,36-45,Kolkata,East,STORE007,Frozen Foods,Frozen Pizza,GreenLeaf,4,1454.7,15,4945.98,UPI,FALSE,5818.8,872.82,5,2,22,1236.495,TRUE
TXN006432,09-02-2023,CUST5963,36-45,Mumbai,West,STORE036,Bakery,Bagel,Premium,4,200.16,5,760.61,UPI,FALSE,800.64,40.03,2,1,6,190.1525,TRUE
TXN006433,08-07-2023,CUST5389,55+,Pune,West,STORE022,Meat & Seafood,Lamb Rack,Local,17,59.41,15,858.47,Net Banking,FALSE,1009.97,151.5,7,3,27,50.49823529,FALSE
TXN006434,20-01-2023,CUST1930,36-45,Delhi,North,STORE027,Personal Care,Deodorant,HomeChoice,14,526.55,25,5528.78,Net Banking,TRUE,7371.7,1842.92,1,1,3,394.9128571,FALSE
TXN006435,30-12-2023,CUST9866,18-25,Bangalore,South,STORE046,Beverages,Cola,NatureBest,5,936.37,0,4681.85,UPI,FALSE,4681.85,0,12,4,52,936.37,TRUE
TXN006436,17-10-2023,CUST6349,46-55,Pune,West,STORE006,Fruits & Vegetables,Broccoli,GreenLeaf,6,926.18,5,5279.23,UPI,FALSE,5557.08,277.85,10,4,42,879.8716667,TRUE
TXN006437,15-04-2023,CUST9121,36-45,Mumbai,West,STORE041,Dairy & Eggs,Eggs,Local,1,1355.02,0,1355.02,Credit Card,FALSE,1355.02,0,4,2,15,1355.02,TRUE
TXN006438,19-01-2023,CUST1805,46-55,Hyderabad,South,STORE030,Dairy & Eggs,Cheddar Cheese,TopBrand,20,634.92,20,10158.72,UPI,TRUE,12698.4,2539.68,1,1,3,507.936,TRUE
TXN006439,22-10-2023,CUST5652,46-55,Kolkata,East,STORE027,Dairy & Eggs,Eggs,PureLife,11,584.74,5,6110.53,UPI,FALSE,6432.14,321.61,10,4,42,555.5027273,TRUE
TXN006440,14-11-2023,CUST1112,55+,Chennai,South,STORE022,Grains & Pulses,Wheat Flour,NatureBest,11,690.29,15,6454.21,Net Banking,FALSE,7593.19,1138.98,11,4,46,586.7463636,FALSE
TXN006441,03-07-2023,CUST7162,18-25,Lucknow,North,STORE014,Cleaning Supplies,Dish Soap,HomeChoice,11,898.78,0,9886.58,UPI,FALSE,9886.58,0,7,3,27,898.78,TRUE
TXN006442,06-07-2023,CUST5064,18-25,Kolkata,East,STORE033,Frozen Foods,Frozen Peas,ValueBuy,4,91.57,0,366.28,Cash,FALSE,366.28,0,7,3,27,91.57,FALSE
TXN006443,03-09-2023,CUST7863,55+,Hyderabad,South,STORE048,Meat & Seafood,Prawns,EcoFresh,6,421.76,25,1897.92,Net Banking,TRUE,2530.56,632.64,9,3,35,316.32,FALSE
TXN006444,29-01-2023,CUST9322,18-25,Hyderabad,South,STORE040,Cleaning Supplies,Fabric Softener,NatureBest,14,1409.69,0,19735.66,Cash,FALSE,19735.66,0,1,1,4,1409.69,FALSE
TXN006445,29-03-2023,CUST3883,36-45,Lucknow,North,STORE050,Personal Care,Toothpaste,Premium,20,1103.25,25,16548.75,Debit Card,TRUE,22065,5516.25,3,1,13,827.4375,TRUE
TXN006446,13-05-2023,CUST4326,36-45,Kolkata,East,STORE037,Snacks & Confectionery,Chocolate Bar,NatureBest,15,63.48,5,904.59,UPI,FALSE,952.2,47.61,5,2,19,60.306,TRUE
TXN006447,10-09-2023,CUST1668,36-45,Hyderabad,South,STORE035,Dairy & Eggs,Milk,GreenLeaf,8,982.63,15,6681.88,Credit Card,FALSE,7861.04,1179.16,9,3,36,835.235,TRUE
TXN006448,09-09-2023,CUST7141,18-25,Chennai,South,STORE028,Beverages,Herbal Tea,GreenLeaf,8,942.47,10,6785.78,UPI,FALSE,7539.76,753.98,9,3,36,848.2225,TRUE
TXN006449,17-09-2023,CUST7536,26-35,Bangalore,South,STORE025,Cleaning Supplies,Sponge Pack,Local,19,939.06,0,17842.14,Credit Card,FALSE,17842.14,0,9,3,37,939.06,TRUE
TXN006450,18-05-2023,CUST2660,46-55,Mumbai,West,STORE023,Beverages,Mineral Water,FreshMart,12,214.01,20,2054.5,UPI,TRUE,2568.12,513.62,5,2,20,171.2083333,TRUE
TXN006451,26-07-2023,CUST7975,36-45,Bangalore,South,STORE007,Beverages,Coffee Powder,PureLife,1,524.44,0,524.44,Net Banking,FALSE,524.44,0,7,3,30,524.44,FALSE
TXN006452,28-07-2023,CUST5038,55+,Jaipur,North,STORE016,Bakery,Cookies,FreshMart,6,689.57,15,3516.81,Cash,FALSE,4137.42,620.61,7,3,30,586.135,FALSE
TXN006453,16-02-2023,CUST8768,46-55,Delhi,North,STORE008,Grains & Pulses,Red Lentils,TopBrand,9,1293.4,0,11640.6,Debit Card,FALSE,11640.6,0,2,1,7,1293.4,TRUE
TXN006454,29-05-2023,CUST3568,18-25,Ahmedabad,West,STORE007,Meat & Seafood,Lamb Rack,TopBrand,8,177.85,25,1067.1,Credit Card,TRUE,1422.8,355.7,5,2,22,133.3875,TRUE
TXN006455,03-08-2023,CUST1117,55+,Delhi,North,STORE038,Dairy & Eggs,Mozzarella,ValueBuy,14,1121.2,5,14911.96,Cash,FALSE,15696.8,784.84,8,3,31,1065.14,FALSE
TXN006456,30-04-2023,CUST2535,18-25,Lucknow,North,STORE016,Personal Care,Body Lotion,Local,20,562.59,0,11251.8,Net Banking,FALSE,11251.8,1.82E-12,4,2,17,562.59,FALSE
TXN006457,21-02-2023,CUST3305,26-35,Jaipur,North,STORE001,Frozen Foods,Chicken Nuggets,ValueBuy,14,299.79,10,3777.35,Debit Card,FALSE,4197.06,419.71,2,1,8,269.8107143,TRUE
TXN006458,19-01-2023,CUST7478,36-45,Chennai,South,STORE010,Frozen Foods,Waffles,HomeChoice,11,381.37,25,3146.3,Debit Card,TRUE,4195.07,1048.77,1,1,3,286.0272727,TRUE
TXN006459,12-04-2023,CUST2793,26-35,Jaipur,North,STORE005,Frozen Foods,Fish Fingers,Local,12,111.21,0,1334.52,Cash,FALSE,1334.52,0,4,2,15,111.21,FALSE
TXN006460,09-06-2023,CUST6430,36-45,Delhi,North,STORE004,Beverages,Cola,GreenLeaf,7,816.2,0,5713.4,Credit Card,FALSE,5713.4,9.09E-13,6,2,23,816.2,TRUE
TXN006461,04-04-2023,CUST3543,36-45,Mumbai,West,STORE024,Personal Care,Face Wash,Local,11,389.76,10,3858.62,Credit Card,FALSE,4287.36,428.74,4,2,14,350.7836364,TRUE
TXN006462,29-08-2023,CUST5958,36-45,Mumbai,West,STORE006,Bakery,Donut,NatureBest,20,283.09,0,5661.8,Debit Card,FALSE,5661.8,-9.09E-13,8,3,35,283.09,TRUE
TXN006463,18-09-2023,CUST4098,26-35,Delhi,North,STORE041,Cleaning Supplies,Trash Bags,Premium,20,1238.82,25,18582.3,Debit Card,TRUE,24776.4,6194.1,9,3,38,929.115,TRUE
TXN006464,18-11-2023,CUST8111,46-55,Jaipur,North,STORE004,Snacks & Confectionery,Trail Mix,PureLife,4,1138.98,0,4555.92,Cash,FALSE,4555.92,0,11,4,46,1138.98,FALSE
TXN006465,05-10-2023,CUST8357,18-25,Jaipur,North,STORE005,Fruits & Vegetables,Broccoli,ValueBuy,19,1363.27,20,20721.7,Credit Card,TRUE,25902.13,5180.43,10,4,40,1090.615789,TRUE
TXN006466,25-05-2023,CUST5243,18-25,Mumbai,West,STORE004,Dairy & Eggs,Eggs,FreshMart,18,1293.54,25,17462.79,Debit Card,TRUE,23283.72,5820.93,5,2,21,970.155,TRUE
TXN006467,03-06-2023,CUST4043,26-35,Mumbai,West,STORE010,Beverages,Coffee Powder,ValueBuy,6,199.3,20,956.64,Credit Card,TRUE,1195.8,239.16,6,2,22,159.44,TRUE
TXN006468,15-09-2023,CUST4420,36-45,Kolkata,East,STORE031,Beverages,Cola,EcoFresh,2,1319.91,5,2507.83,Debit Card,FALSE,2639.82,131.99,9,3,37,1253.915,TRUE
TXN006469,19-03-2023,CUST6228,26-35,Kolkata,East,STORE047,Grains & Pulses,Corn Flour,ValueBuy,6,1068.05,5,6087.89,UPI,FALSE,6408.3,320.41,3,1,11,1014.648333,TRUE
TXN006470,14-07-2023,CUST5716,55+,Delhi,North,STORE017,Beverages,Green Tea,GreenLeaf,14,1140.54,0,15967.56,Debit Card,FALSE,15967.56,0,7,3,28,1140.54,TRUE
